link,price,bedrooms,bathrooms,receptions,area,address,date,description,title,image
https://www.zoopla.co.uk//for-sale/details/54681677,"£365,000",2,2,2,NA,"Brabazon Road, Heston TW5",27th Mar 2020,"Rarely available with no onward chain comes this extended end of terrace property in need of a new owners touch. Suitable for First Time Buyers and Investors the property currently comprises of two double bedrooms, large kitchen, reception room, ...",2 bed end terrace house for sale,https://lid.zoocdn.com/354/255/c3ffeeb747e2d8e8d4fc754ebfd4edbc19472d0f.jpg
https://www.zoopla.co.uk//for-sale/details/54681637,"£865,000",4,2,2,NA,"Harefield Avenue, South Cheam SM2",27th Mar 2020,Mark Anthony Estate Agents are pleased to market this superbly presented four bedroom detached home in South Cheam with direct access and views over Sutton and Epsom Rugby Club.,4 bed detached house for sale,https://lid.zoocdn.com/354/255/39e353bc34f8d577277714777d2bd90299c7e7e1.jpg
https://www.zoopla.co.uk//for-sale/details/54681623,"£525,000",1,1,1,568 sq. ft*,"Dollar Bay, London E14",27th Mar 2020,One bed apartment. 10th floor. Currently rented at £425 pw,1 bed flat for sale,https://lid.zoocdn.com/354/255/b2d1a4526cfbc4641958b4c72f997881092fc6a3.jpg
https://www.zoopla.co.uk//for-sale/details/54681563,"£480,000",1,1,1,NA,"Woodberry Grove, London N4",27th Mar 2020,"Spacious one bedroom apartment on the second floor in this stunning waterside development moments from Piccadilly Line tube, with the added benefit of 24 hour concierge service, swimming pool, gym and spa facilities. ****pictures are representatives*****",1 bed flat for sale,https://lid.zoocdn.com/354/255/06d80bf9169daefb3f37aa0c9b321173025ec3b6.jpg
https://www.zoopla.co.uk//new-homes/details/54681555,"£311,995",1,1,1,NA,"""Yarn Court"" at Hackbridge Road, Wallington SM6",27th Mar 2020,Available with just a 5% deposit through London Help to Buy this one-bedroom apartment in Yarn Court makes a fantastic first home. The open plan lounge/dining and kitchen area makes an ideal entertaining space that opens out to a private balcony. The ...,1 bed flat for sale,https://lid.zoocdn.com/354/255/9cd1bee6c7bee60c4ed4de7ecab5f125716d0aa1.jpg
https://www.zoopla.co.uk//for-sale/details/54681480,"£650,000",2,1,1,NA,"Townshend Estate, London NW8",27th Mar 2020,"A bright reccently refurbishesd two double bedroom raised ground floor apartment with its own front door, situated on Allitsen Road which is located approximately within 0.2 miles of Regent's Park and St John's Wood High Street where you will fi",2 bed flat for sale,https://lid.zoocdn.com/354/255/0db79c99149af3d9c8f1a2f205873e1edfa65111.jpg
https://www.zoopla.co.uk//new-homes/details/54681409,"£158,750",2,1,NA,NA,"Bridport Place, Hackney N1",27th Mar 2020,Now launched,2 bed flat for sale,https://lid.zoocdn.com/354/255/758e8bbf7f658d845c73672f6b863b0a43a19637.jpg
https://www.zoopla.co.uk//for-sale/details/54681421,"£511,875",2,1,1,NA,"Colney Hatch Lane, London N10",27th Mar 2020,"***chain free*** yopa are delighted to offer for sale this complete freehold, large Edwardian conversion on popular Colney Hatch Lane N10.",2 bed flat for sale,https://lid.zoocdn.com/354/255/87f5c7bfd34c15ca983b63f744dfe54424eb7c6f.jpg
https://www.zoopla.co.uk//for-sale/details/54681402,"£2,500,000",4,2,2,176 sq. m*,"Mount Pleasant Road, London NW10",27th Mar 2020,"We are delighted to be able to bring to the market For Sale this rarely available, one of a kind detached family home situated on the highly sought after Mount Pleasant Road offering 2857 sq ft of beautifully presented accommodation. This impressive ...",4 bed detached house for sale,https://lid.zoocdn.com/354/255/41420f71af7839862e3fbba6f1953e07e68a5d58.jpg
https://www.zoopla.co.uk//new-homes/details/54681388,"£480,000",1,1,NA,NA,"Bridport Place, Hackney N1",27th Mar 2020,Now launched,1 bed flat for sale,https://lid.zoocdn.com/354/255/758e8bbf7f658d845c73672f6b863b0a43a19637.jpg
https://www.zoopla.co.uk//for-sale/details/54681325,"£375,000",2,1,1,NA,"Southwell Road, Croydon CR0",27th Mar 2020,Calling all first time buyers and investors - Choices are delighted to present to the market with no onward chain this stunning two bedroom family home which was refurbished only 5 years ago and is immaculately presented throughout. The accommodation ...,2 bed terraced house for sale,https://lid.zoocdn.com/354/255/974176084ddf129fd62fd5663c7e0a8d0ed87071.jpg
https://www.zoopla.co.uk//new-homes/details/54681138,"£465,000",2,2,1,NA,"Zenith Court, 96 Park Hill Rise, Croydon, Surry CR0",27th Mar 2020,"* Help to Buy* *Call now for further details* Zenith Court is a brand new development by Mantle developments and is a collection of nine luxury, two and three bedroom apartments located in a popular residential location a short walk from East Croydon ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/014d37a37df6c0d3c3adbba9f67c421260a8ee7e.jpg
https://www.zoopla.co.uk//new-homes/details/54681137,"£475,000",2,2,1,NA,"Zenith Court, 96 Park Hill Rise, Croydon, Surry CR0",27th Mar 2020,"* Help to Buy* Zenith Court is a brand new development by Mantle developments and is a collection of nine luxury, two and three bedroom apartments located in a popular residential location a short walk from East Croydon station with excellent ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/014d37a37df6c0d3c3adbba9f67c421260a8ee7e.jpg
https://www.zoopla.co.uk//for-sale/details/54681133,"£685,000",3,1,1,NA,"Fairway, London SW20",27th Mar 2020,"** coming soon ** A spacious, end of terrace, 1930’s style Blay house comprising of 3 spacious double bedrooms, large West facing garden, garage, off street parking and located 0.4 miles to Raynes Park Station, centre and commuter station. The ...",3 bed terraced house for sale,https://lid.zoocdn.com/354/255/cf36b67f0472cea4f22f968f83f4aeadf27e85d6.jpg
https://www.zoopla.co.uk//new-homes/details/54681136,"£575,000",3,2,1,NA,"Zenith Court, 96 Park Hill Rise, Croydon, Surry CR0",27th Mar 2020,"* Help to Buy* *Call now for further details* Zenith Court is a brand new development by Mantle developments and is a collection of nine luxury, two and three bedroom apartments located in a popular residential location a short walk from East Croydon ...",3 bed flat for sale,https://lid.zoocdn.com/354/255/014d37a37df6c0d3c3adbba9f67c421260a8ee7e.jpg
https://www.zoopla.co.uk//for-sale/details/54681120,"£3,500,000",4,2,1,NA,"Stanhope Mews East, South Kensington, London SW7",27th Mar 2020,"This outstanding end of terrace 4 bedroom mews house has planning approval to add an additional floor. It is currently arranged over 3 floors, boasting a private Garage, generous living space and a lovely roof Terrace. Stanhope Mews East is a ...",4 bed property for sale,https://lid.zoocdn.com/354/255/e9a3a73772ad5efbfc206ea745cf3cb163de479a.jpg
https://www.zoopla.co.uk//new-homes/details/54681117,"£615,000",3,1,NA,NA,"Palace Road, London SW2",27th Mar 2020,Now launched,3 bed flat for sale,https://lid.zoocdn.com/354/255/136a196d6b44c56d4a381a760b949800dfb7d1c0.jpg
https://www.zoopla.co.uk//for-sale/details/54681104,"£300,000",2,1,1,NA,"Lower Addiscombe Road, Addiscombe, Croydon CR0",27th Mar 2020,"*guide price £300,000 - £320,000* first time buyers or investors - Offered to the market with no onward chain, Choices are pleased to present this lovely two bedroom purpose built first floor flat situated in a popular residential area of Croydon ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/ea1e72ac6920032a799553c8814bf0a32a8a54f0.jpg
https://www.zoopla.co.uk//new-homes/details/54681089,"£525,000",2,1,NA,NA,"Palace Road, London SW2",27th Mar 2020,Now launched,2 bed flat for sale,https://lid.zoocdn.com/354/255/136a196d6b44c56d4a381a760b949800dfb7d1c0.jpg
https://www.zoopla.co.uk//for-sale/details/54681087,"£750,000",3,1,1,NA,"Rogers Road, London SW17",27th Mar 2020,"A semi detached freehold house with two reception rooms, newly refurbished kitchen and bathrooms, three double bedrooms on the first floor and a separate utility room on the ground floor. The property benefits from a large private garden and the ...",3 bed property for sale,https://lid.zoocdn.com/354/255/74ca13ba137ae16250046201ecc8e93e7e6631cb.jpg
https://www.zoopla.co.uk//for-sale/details/54681083,"£1,250,000",4,3,3,NA,"High Street, Hampton TW12",27th Mar 2020,*video viewing available* A beautiful home set within a private gated development of just two modern houses that have been sympathetically designed to fit right into the unique historic surroundings. The house is located on Hampton Village High ...,4 bed semi-detached house for sale,https://lid.zoocdn.com/354/255/af4c6257fcad06cf4d0a033fcc6b5990b4244828.jpg
https://www.zoopla.co.uk//new-homes/details/52685331,"£850,000",1,1,1,NA,"8 Casson Square, Southbank Place, Waterloo, London SE1",27th Mar 2020,"Proud to offer this luxurious (off-plan) new development offers modern off-plan one bedroom apartment (550 sq ft) with balcony located on the 16th floor of Casson Square, South Bank Place development. Designed by Squire & (truncated)",1 bed flat for sale,https://lid.zoocdn.com/354/255/ee6172eae397ce36abf428edf3860e117381bc07.jpg
https://www.zoopla.co.uk//new-homes/details/54681071,"£410,000",1,1,NA,NA,"Palace Road, London SW2",27th Mar 2020,Now launched,1 bed flat for sale,https://lid.zoocdn.com/354/255/136a196d6b44c56d4a381a760b949800dfb7d1c0.jpg
https://www.zoopla.co.uk//for-sale/details/54681061,"£875,000",3,2,1,NA,"Enfield Road, Islington, London N1",27th Mar 2020,"Situated in a highly sought after location in a gated development with concierge, this 3 bedroom duplex property features spacious interiors throughout with a private garden. Enfield Road is a highly sought after N1 location situated close to ...",3 bed flat for sale,https://lid.zoocdn.com/354/255/9f0e9f9f250ef1b9de1c6006ff807988a424eeb9.jpg
https://www.zoopla.co.uk//new-homes/details/54681035,"£699,000",1,1,NA,621 sq. ft*,"Lighterman's Road, London E14",27th Mar 2020,"This one bedroom apartment will offer superb views of Millwall Dock from a private balcony, accessible via the living area. Key features of this elite, new-build home will include Smeg integrated kitchen appliances and an inclusive LED TV.",1 bed flat for sale,https://lid.zoocdn.com/354/255/4b6aa8518bf34f2206840ed4ac681c174d82aa60.jpg
https://www.zoopla.co.uk//for-sale/details/54680941,"£375,000",3,1,1,888 sq. ft*,"High Road, London N11",27th Mar 2020,Oyster Properties are delighted to present this spacious three bedroom split level apartment situated minutes away from Arnos Grove (Piccadilly Line) as well as New Southgate (National Rail) stations. The property comprises of spacious kitchen with ...,3 bed flat for sale,https://lid.zoocdn.com/354/255/35e1a6652eae202a9c635ff15b74dbbca4c39736.jpg
https://www.zoopla.co.uk//for-sale/details/54680854,"£750,000",3,2,1,NA,"Burgess Mews, London SW19",27th Mar 2020,"*Video Viewing Available* A ground floor, gated, three double bedroom, two bathroom, semi detached home. There are incredibly high ceilings, a gated parking space, share of freehold and no onward chain. Burgess Mews is a gated development located in ...",3 bed flat for sale,https://lid.zoocdn.com/354/255/e9abf369deace8987eeebd55e509f77cd5652f8c.jpg
https://www.zoopla.co.uk//new-homes/details/54680840,"£510,000",2,1,NA,NA,"So Resi Clapham Park, Kings Avenue, London, 8EU, London SW4",27th Mar 2020,So Resi Clapham Park offers a collection of contemporary 1 and 2 bedroom homes available through shared ownership. These perfectly positioned homes are set in a leafy corner of one of London's most exciting residential developments.,2 bed flat for sale,https://lid.zoocdn.com/354/255/b8b1c0750b73267856648f681d8bfb08e2f16b49.jpg
https://www.zoopla.co.uk//new-homes/details/54680809,"£437,000",1,1,NA,NA,"So Resi Clapham Park, Kings Avenue, London, 8EU, London SW4",27th Mar 2020,So Resi Clapham Park offers a collection of contemporary 1 and 2 bedroom homes available through shared ownership. These perfectly positioned homes are set in a leafy corner of one of London's most exciting residential developments.,1 bed flat for sale,https://lid.zoocdn.com/354/255/215de8be678d015d493536158a0065225c466323.jpg
https://www.zoopla.co.uk//for-sale/details/54680828,"£285,000",1,1,1,NA,"South View, Epsom KT19",27th Mar 2020,A one bedroom first floor conversion flat set in picturesque open parkland the property is offered to the market with spacious accommodation and high ceilings it has the benefit of no onward chain.,1 bed flat for sale,https://lid.zoocdn.com/354/255/d570f947d430e5fee2e6d203b806a24f3f3f5d20.jpg
https://www.zoopla.co.uk//new-homes/details/54680780,"£127,500",2,2,NA,NA,"So Resi Clapham Park, Kings Avenue, London, 8EU, London SW4",27th Mar 2020,So Resi Clapham Park offers a collection of contemporary 1 and 2 bedroom homes available through shared ownership. These perfectly positioned homes are set in a leafy corner of one of London's most exciting residential developments.,2 bed flat for sale,https://lid.zoocdn.com/354/255/44400f8c98e375d578858999a3201e74a5c9c5c9.jpg
https://www.zoopla.co.uk//for-sale/details/54680777,"£625,000",3,1,2,NA,"The Kingsway, Ewell Village KT17",27th Mar 2020,Mark Anthony Estate Agents are pleased to market this three bedroom detached family home in Ewell Village with full planning permission (19/00528) dated 04/07/2019,3 bed detached house for sale,https://lid.zoocdn.com/354/255/4f3561af6e339690d70dd56a353707df93dfcd5f.jpg
https://www.zoopla.co.uk//new-homes/details/54680741,"£109,250",1,1,NA,NA,"So Resi Clapham Park, Kings Avenue, London, 8EU, London SW4",27th Mar 2020,So Resi Clapham Park offers a collection of contemporary 1 and 2 bedroom homes available through shared ownership. These perfectly positioned homes are set in a leafy corner of one of London's most exciting residential developments.,1 bed flat for sale,https://lid.zoocdn.com/354/255/ac4792262ccbed8f36a951e2855d5d2d359e3873.jpg
https://www.zoopla.co.uk//for-sale/details/54680753,"£750,000",3,2,1,NA,"Ravenscroft Park, Barnet, Hertfordshire. EN5",27th Mar 2020,"This spacious three-bedroom, ground-floor maisonette is part of a picturesque period house, situated in an enviable location within walking distance of local amenities and transport links offering easy access to Central London",3 bed maisonette for sale,https://lid.zoocdn.com/354/255/3c3674972f79f8e9ce3a6218f48180bc5c45c9ec.jpg
https://www.zoopla.co.uk//for-sale/details/54680744,"£2,650,000",5,3,3,NA,"Ferry Road, Barnes, London SW13",27th Mar 2020,"A five bedroom family house in the heart of Barnes Village, offering excellent open planned family living with a mature garden.",5 bed property for sale,https://lid.zoocdn.com/354/255/33039d31b45c5d4d55e729c9c4309bf7145932c1.jpg
https://www.zoopla.co.uk//for-sale/details/54680739,"£875,000",2,2,1,NA,"Battersea Power Station, London SW11",27th Mar 2020,"Finished to a very high standard and offered to the market in immaculate condition this modern apartment comprises of open plan fully equipped and integrated kitchen and reception room, 2 bedrooms, 2 bathrooms and patio garden.",2 bed flat for sale,https://lid.zoocdn.com/354/255/6bb34eb0d5f69ca3a0f0f737e3569d9b3c9e735b.jpg
https://www.zoopla.co.uk//for-sale/details/54680732,"£750,000",3,2,1,NA,"Ravenscroft Park, High Barnet, Hertfordshire EN5",27th Mar 2020,This character ground floor period conversion offers a wealth of original features and benefits from its own entrance. This double fronted garden apartment is situated in this sought after location within minutes of the High Street. The property ...,3 bed flat for sale,https://lid.zoocdn.com/354/255/e09d68407c0d691d18bc229e28b6ff5d8951ab44.jpg
https://www.zoopla.co.uk//for-sale/details/54680713,"£400,000",1,1,1,NA,"Ivydale Road, Nunhead, London SE15",27th Mar 2020,"Perfectly placed, being moments from Nunhead station, this 1-bedroom flat has its own garden and a large kitchen/diner. The lease is long, you can add value fixing it up and you can walk to the high street.",1 bed flat for sale,https://lid.zoocdn.com/354/255/3e0e387eca2b14a0f1be21e24384980478cf4922.jpg
https://www.zoopla.co.uk//for-sale/details/54680714,"£400,000",2,1,1,NA,"Elliscombe Road, Charlton SE7",27th Mar 2020,"This is an exceptional conversion flat laid out over the first and top floors of this imposing period house on one of Charlton's most desirable tree lined roads. There is a large living-dining room with bay window and stunning fireplace, a big fitted ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/934987cbd901b1df4ccb7fab9c9f67a60984a1d6.jpg
https://www.zoopla.co.uk//for-sale/details/54680709,"£800,000",4,2,NA,NA,"Combedale Road, London SE10",27th Mar 2020,"*we will offer video viewings during covid-19 lockdown* This very well presented, clean and bright 4 bedroom house is located in a quiet part of Combedale Road, set back from the main road. Close to main bus stops and Westcome Park train...",4 bed semi-detached house for sale,https://lid.zoocdn.com/354/255/2c573909619af1bacc8af5a95ee82bcafa17c65a.jpg
https://www.zoopla.co.uk//for-sale/details/54680705,"£1,350,000",2,2,1,NA,"Wiverton Tower, London E1",27th Mar 2020,"Contact us now for a video viewing or 360 tour. This stunning two bedroom, 2 bathroom apartment is the property of dreams for anyone wanting to live in the heart of the city. Situated moments from Aldgate East Underground station you are conveniently a s",2 bed flat for sale,https://lid.zoocdn.com/354/255/fbe0c26b48de41ba4cd88a09947f560d93b4b6a8.jpg
https://www.zoopla.co.uk//for-sale/details/54680700,"£136,000",1,NA,NA,NA,"Reed House, Earlsfield, Greater London SW19",27th Mar 2020,"The property is a second floor purpose built flat benefiting from good views. The flat consists of one spacious bedrooms, living room with open plan fitted kitchen with built in electric appliances and access to private balcony, bathroom with WC and ...",1 bed flat for sale,https://lid.zoocdn.com/354/255/6614d4b5106a334250e90b6ef3196d6db93a3af0.jpg
https://www.zoopla.co.uk//for-sale/details/54680677,"£609,000",2,2,1,NA,"Cambium Apartments, 1 Beatrice Place, Southfields SW19",27th Mar 2020,"*video tour avaliable on request* This luxury two bedroom apartment comes with secure parking included. Spread over (778 Sq.Ft) plus a (65 Sq.Ft Balcony) offering two double bedrooms, two bathrooms, an open plan reception dining room and (truncated)",2 bed flat for sale,https://lid.zoocdn.com/354/255/05153b38e40deb36acb9fcb359d14ec2b40e465d.jpg
https://www.zoopla.co.uk//for-sale/details/54680624,"£350,000",2,1,1,NA,"Bowyer Street, London SE5",27th Mar 2020,We welcome to the market this modern two bedroom top floor apartment. Crossmount House is situated within the heart of SE5 and is ideally placed for close proximity to an array of amenities. This property is offered chain free and boasts a bright ...,2 bed flat for sale,https://lid.zoocdn.com/354/255/a70974c46d37ea60d5a3b3dbe63aced4827adb0c.jpg
https://www.zoopla.co.uk//for-sale/details/54680625,"£698,250",3,2,1,NA,"13B.04.07 John Cabot House, Royal Wharf E16",27th Mar 2020,"Brand new direct from developer superb three bedroom dual aspect apartment in John Cabot House, Royal Wharf, E16. Offering an exceptional 1,088 sqft of internal space and 102 sqft private terrace. Royal Wharf offers 24hr concierge, state of the art gym an",3 bed flat for sale,https://lid.zoocdn.com/354/255/f4a474426e0fa21fe27c7176771034ccb514e6ae.jpg
https://www.zoopla.co.uk//for-sale/details/54680579,"£385,000",2,1,1,NA,"Horn Lane, Acton, London W3",27th Mar 2020,"Aston Rowe are pleased to present this lovely top floor two bedroom apartment in Acton House. Ideal for a first time purchase or buy to let investor, this property boasts two spacious double bedrooms a spacious reception room with good views across ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/75d24e3e50aafa240a7b1b42b1823b2507b99ccc.jpg
https://www.zoopla.co.uk//for-sale/details/54680577,"£925,000",2,2,1,NA,"Horsley Court Regency Apartments Montaigne Close, London SW1P",27th Mar 2020,"Secluded position away from traffic noise, so exceptionally quiet for central London. Regency Apartments is a gated development benefitting from a residents' gymnasium with steam room, sauna and spa, 24 hour concierge and secure underground parking ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/508c9f479ae9b0eee848ababc502c77421b9dba5.jpg
https://www.zoopla.co.uk//for-sale/details/54680523,"£295,000",1,1,1,NA,"Beeton Close, Pinner HA5",27th Mar 2020,"Set in a quiet road moments from Hatch End's array of popular eateries, shops and overground station, this bright, one double bedroom ground floor maisonette boasts practical living space and benefits from a private rear garden. Accommodation: ...",1 bed flat for sale,https://lid.zoocdn.com/354/255/fc6f86c73b68a1a2e18379911b45376d1497cfbb.jpg
https://www.zoopla.co.uk//for-sale/details/54680442,"£550,000",1,NA,NA,NA,"Balcombe Street, Marylebone, London NW1",27th Mar 2020,A well presented one bedroom apartment in the heart of Marylebone.,1 bed flat for sale,https://lid.zoocdn.com/354/255/b63cd83c93ed4b58ab3ab74911bd3d5e09a3c6d3.jpg
https://www.zoopla.co.uk//new-homes/details/54680384,"£157,500",3,2,NA,"1,245 sq. ft*","Starboard Way, London E16",27th Mar 2020,High Quality Specification | Underground parking included | Shared Ownership | Huge storage | 24hr Concierge | Gym included | Ready to move in | Located at this exceptional new community at Royal Wharf by the Royal Docks.,3 bed flat for sale,https://lid.zoocdn.com/354/255/88ab401c59b3e482090b59ddc313f66e83ec76e0.jpg
https://www.zoopla.co.uk//for-sale/details/52236102,"£450,000",1,1,1,NA,"Barker Drive, Camden NW1",27th Mar 2020,"**Viewing Starts from Open house on 10th of August 2019** Very well presented one double bedroom second (top) floor flat set within a popular purpose built development in a quiet location on the edge of Camden Town, and within a short walk of Camden ...",1 bed flat for sale,https://lid.zoocdn.com/354/255/8214d51cd566745978448d9b65ec3401ac1fe979.jpg
https://www.zoopla.co.uk//new-homes/details/54680288,"£578,000",NA,NA,NA,NA,"Aspen, Marsh Wall, London E14",27th Mar 2020,"Beautiful collection of studio, 1,2 & 3 bedroom apartments at Aspen, E14 - Modern studio located on the 23rd floor with a West & Greenwich aspect and 453.16 SqFt of space.Aspen boasts exceptional and exquisite apartments living amidst a vibrant",Studio for sale,https://lid.zoocdn.com/354/255/80a26156ef7f88b26910b43ac454d29298e50417.jpg
https://www.zoopla.co.uk//new-homes/details/53910218,"£220,000",1,1,1,NA,"Park Lodge Avenue, West Drayton, West Drayton UB7",27th Mar 2020,Hart and co are delighted to offer this beautifully presented 1 bedroom flat situated on the ParkWest development and offered to the market with no further chain. The property offers light and airy accommodation comprises 0ver 530 sq ft. And briefly ...,1 bed flat for sale,https://lid.zoocdn.com/354/255/b9fbedb0a67aabcf3fe012834740b17591436a16.jpg
https://www.zoopla.co.uk//new-homes/details/54680285,"£420,000",1,NA,NA,NA,"Quartz Apartments, Arklow Road, London SE8",27th Mar 2020,1 Bedroom Apartment for sale in Deptford SE8 - Charming 1 bedroom apartment located on the 1st floor of the Quartz Apartments building with 544 SqFt of space and a private balcony.Anthology Deptford Foundry comprises 8 apartment buildings and on,1 bed flat for sale,https://lid.zoocdn.com/354/255/755427faab7332912dd699f5fd013f01ec6ec74f.jpg
https://www.zoopla.co.uk//new-homes/details/54680268,"£375,000",2,NA,NA,NA,"Romford Road, London E12",27th Mar 2020,"A chic and modernistic new development comprising 5 individually designed luxury apartments within a stylish thoughtfully constructed courtyard setting, enviably located within 0. (contd...)",2 bed flat for sale,https://lid.zoocdn.com/354/255/e130635dba2082e905527ec93ebebef3539efe1e.jpg
https://www.zoopla.co.uk//new-homes/details/54680269,"£425,000",3,NA,NA,NA,"Romford Road, London E12",27th Mar 2020,"A chic and modernistic new development comprising 5 individually designed luxury apartments within a stylish thoughtfully constructed courtyard setting, enviably located within 0. (contd...)",3 bed flat for sale,https://lid.zoocdn.com/354/255/e130635dba2082e905527ec93ebebef3539efe1e.jpg
https://www.zoopla.co.uk//for-sale/details/54680247,"£650,000",2,1,1,NA,"New Kings Road, London SW6",27th Mar 2020,"A two double bedroom split level period conversion flat in the heart of Parsons Green. The property has a large open plan kitchen living room, two well proportioned double bedrooms and a bathroom. It is less than half a mile from Parsons Green ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/cfb61b64682b35d1ac61536feabac62c37377c23.jpg
https://www.zoopla.co.uk//new-homes/details/54680236,"£780,000",3,2,NA,919 sq. ft*,"Banning Street, Royal Greenwich, London SE10",27th Mar 2020,"A brand new, modern home located with water views from the private, inset balcony and featuring an open plan living, kitchen & dining space with integrated appliances, an en suite to bedroom 1 plus access to the residents' only facilities.",3 bed flat for sale,https://lid.zoocdn.com/354/255/ed1b8eb87638c74b594b9051f30f545fc51e1115.jpg
https://www.zoopla.co.uk//new-homes/details/54680216,"£612,500",3,2,NA,"1,194 sq. ft*","Starboard Way, London E16",27th Mar 2020,Luxury specification | Underground parking included | Shared Ownership | Huge storage | 24hr Concierge | Gym included | Ready to move in | Located at this exceptional new community at Royal Wharf by the Royal Docks.,3 bed flat for sale,https://lid.zoocdn.com/354/255/43110139675afa957714d0fcbfc6399bbfd55cf9.jpg
https://www.zoopla.co.uk//for-sale/details/54680218,"£135,000",1,1,1,NA,"Rosetta Court, 112 Church Road, London SE19",27th Mar 2020,"This spacious one double bedroom flat located on the first floor with access to communal gardens, the property benefits from fitted kitchen, fitted bathroom and bedroom with built in wardrobes. (contd...)",1 bed property for sale,https://lid.zoocdn.com/354/255/50136da9ec11fc5d24d05e9e7523fce5bdacbcbe.jpg
https://www.zoopla.co.uk//new-homes/details/54680196,"£630,000",3,2,NA,"1,245 sq. ft*","Starboard Way, London E16",27th Mar 2020,High Quality Specification | Underground parking included | Shared Ownership | Huge storage | 24hr Concierge | Gym included | Ready to move in | Located at this exceptional new community at Royal Wharf by the Royal Docks.,3 bed flat for sale,https://lid.zoocdn.com/354/255/43110139675afa957714d0fcbfc6399bbfd55cf9.jpg
https://www.zoopla.co.uk//new-homes/details/54679669,"£765,000",3,2,NA,"1,008 sq. ft*","Banning Street, Royal Greenwich, London SE10",27th Mar 2020,"Offers available on this stunning new home, ready to move into with a chain free move and boasting a wraparound balcony and second, additional balcony, modern interior, en suite to bedroom 1 plus access to the residents' only facilities.",3 bed flat for sale,https://lid.zoocdn.com/354/255/692494d07f0b6784796fab62054b3b4ca98bb128.jpg
https://www.zoopla.co.uk//for-sale/details/50035029,"£121,250",2,1,NA,NA,"Barge Walk, London SE10",27th Mar 2020,Two bedroom flat fifth floor apartment with London skyline views,2 bed flat for sale,https://lid.zoocdn.com/354/255/79a6f2fb18bd3372f9e0b997143aa2940eb9afb0.jpg
https://www.zoopla.co.uk//new-homes/details/54679554,"£1,150,000",1,2,NA,973 sq. ft*,"25-27 Harper Road, London SE1",27th Mar 2020,"With Borough station only a 6 minute walk away, residents of this two bedroom duplex is moments away from the vibrant streets of London. The private terrace and the designer kitchen by Leicht create a perfect abode for spacious, luxurious living.",1 bed flat for sale,https://lid.zoocdn.com/354/255/67ea0e53bd347efc244e438fbb5d0a6aeb76f76f.jpg
https://www.zoopla.co.uk//for-sale/details/54679548,"£445,000",2,1,1,NA,"Littlecote Place, Pinner HA5",27th Mar 2020,"A spacious Ground Floor Two Bedroom maisonette situated in a delightful setting within easy reach of local shops, supermarket, restaurants and transport, including station. Comprising entrance hall, lounge with doors to garden, kitchen/breakfast ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/e61188de954125826451370ae977681afecf8f88.jpg
https://www.zoopla.co.uk//new-homes/details/54679543,"£760,000",3,2,NA,"1,033 sq. ft*","Banning Street, Royal Greenwich, London SE10",27th Mar 2020,"A chain free home, ready to move into now and complete with a modern interior, selection of integrated appliances, spacious wrap around balcony and en suite to bedroom 1, plus exclusive residents' facilities including a gym and swimming pool.",3 bed flat for sale,https://lid.zoocdn.com/354/255/1aeca2c2d8e1202fba53d16bcd8beb9d62c2829d.jpg
https://www.zoopla.co.uk//for-sale/details/54679538,"£750,000",2,2,1,NA,"Andre Street, Hackney Downs, London E8",27th Mar 2020,"Virtual Tour - A spacious (950sq ft) 2 double bedroom, 2 bathroom garden apartment set on the ground floor of this conveniently located modern development, situated right in the heart of Hackney Downs. Leasehold",2 bed flat for sale,https://lid.zoocdn.com/354/255/2111be80e83c6ffb1a9559f261e473e41148bedc.jpg
https://www.zoopla.co.uk//for-sale/details/50818747,"£799,999",1,1,1,NA,"Thurstan Street, Chelsea SW6",27th Mar 2020,"A beautiful and modern apartment, situated in Fulham's highly desirable Chelsea Creek district. Built to an impeccable standard and offered to market chain free, early viewings are highly recommended.",1 bed flat for sale,https://lid.zoocdn.com/354/255/86a1daea014f878077bfb6c3b2130449e1e976fa.jpg
https://www.zoopla.co.uk//for-sale/details/50844958,"£1,100,000",2,2,1,NA,"Handyside Street, Kings Cross N1C",27th Mar 2020,Immaculately presented two double bedroom two bathroom apartment situated alongside St Pancras Lock on Regents Canal in one of the most redeveloped areas of London.,2 bed flat for sale,https://lid.zoocdn.com/354/255/18238bf97afcb627ab21af85308602c2865b045f.jpg
https://www.zoopla.co.uk//for-sale/details/54679494,"£600,000",1,1,1,NA,"The Tower, One St George Wharf, London SW8",27th Mar 2020,"An exceptionally priced apartment for sale through Prime London in the ultra high-specification One St. George Wharf. This building offers the highest details in design and style, whilst being located on the water's edge in the heart of central ...",1 bed flat for sale,https://lid.zoocdn.com/354/255/3bf96031aaee7ad1125358bfec486fbad0092c99.jpg
